symbol,date,open,high,low,close,volume
LANCER,2022-05-10,112.5,115.0,104.975,107.5,161786
LANCER,2022-05-11,109.5,112.5,97.5,101.175,207258
LANCER,2022-05-12,104.075,104.075,92.3,96.325,34254
LANCER,2022-05-13,98.225,105.375,97.625,98.85,29112
LANCER,2022-05-16,102.5,107.0,97.475,98.75,34862
LANCER,2022-05-17,99.725,102.35,98.9,100.5,9220
LANCER,2022-05-18,98.125,110.075,98.125,110.075,194026
LANCER,2022-05-19,109.875,114.0,104.775,109.025,102264
LANCER,2022-05-20,111.0,117.4,107.05,111.825,48356
LANCER,2022-05-23,122.0,122.0,112.55,118.5,168986
LANCER,2022-05-24,118.95,118.95,105.775,105.775,208412
LANCER,2022-05-25,107.0,111.95,101.125,105.175,109614
LANCER,2022-05-26,105.125,107.375,101.0,103.425,62728
LANCER,2022-05-27,101.05,104.45,99.0,103.5,42504
LANCER,2022-05-30,105.95,105.95,100.75,102.6,38958
LANCER,2022-05-31,104.95,113.475,100.15,110.1,206540
LANCER,2022-06-01,114.0,114.0,109.0,109.925,129662
LANCER,2022-06-02,112.0,112.8,109.25,109.5,462118
LANCER,2022-06-03,109.725,110.725,108.5,108.65,369636
LANCER,2022-06-06,110.5,110.5,103.45,105.375,396978
LANCER,2022-06-07,105.5,107.025,101.775,103.0,42604
LANCER,2022-06-08,103.5,110.75,101.375,106.45,187810
LANCER,2022-06-09,107.4,113.175,102.225,106.275,111440
LANCER,2022-06-10,107.45,108.45,102.55,103.5,92196
LANCER,2022-06-13,101.55,102.475,95.775,97.25,68348
LANCER,2022-06-14,97.25,98.7,96.075,97.25,24000
LANCER,2022-06-15,99.175,99.725,97.025,97.25,9790
LANCER,2022-06-16,97.25,100.95,92.425,94.75,44374
LANCER,2022-06-17,92.775,101.075,90.25,96.5,912356
LANCER,2022-06-20,98.675,98.675,88.3,90.525,41452
LANCER,2022-06-21,91.2,102.125,88.375,96.725,473732
LANCER,2022-06-22,95.45,95.95,93.1,93.475,13850
LANCER,2022-06-23,93.375,93.675,91.125,91.55,35572
LANCER,2022-06-24,94.225,104.7,92.1,98.125,422644
LANCER,2022-06-27,101.5,101.675,99.325,100.25,23954
LANCER,2022-06-28,101.45,112.475,98.85,103.4,138424
LANCER,2022-06-29,102.05,103.975,98.75,99.375,1607448
LANCER,2022-06-30,99.375,105.1,99.375,102.0,97624
LANCER,2022-07-01,102.175,109.75,100.25,106.125,172414
LANCER,2022-07-04,107.45,109.55,103.5,106.95,66672
LANCER,2022-07-05,106.95,109.7,105.05,105.05,34066
LANCER,2022-07-06,106.075,125.025,102.55,114.0,551586
LANCER,2022-07-07,116.95,121.775,115.05,117.45,319268
LANCER,2022-07-08,118.925,119.825,115.6,118.05,127344
LANCER,2022-07-11,119.9,120.5,116.0,118.0,63910
LANCER,2022-07-12,117.45,117.725,113.0,113.925,67040
LANCER,2022-07-13,112.0,116.8,112.0,112.0,19184
LANCER,2022-07-14,110.5,112.5,110.5,111.5,25134
LANCER,2022-07-15,111.0,117.4,109.225,114.825,81722
LANCER,2022-07-18,113.275,119.4,112.075,116.075,71290
LANCER,2022-07-19,118.9,118.9,114.5,115.9,59086
LANCER,2022-07-20,117.425,118.9,115.75,117.2,156876
LANCER,2022-07-21,116.0,118.675,113.55,114.925,30992
LANCER,2022-07-22,117.475,137.9,113.425,125.175,953208
LANCER,2022-07-25,131.1,140.0,126.55,127.775,633088
LANCER,2022-07-26,128.9,132.5,119.275,123.5,333222
LANCER,2022-07-27,125.0,130.45,120.55,122.95,160748
LANCER,2022-07-28,122.95,124.975,122.0,122.275,64564
LANCER,2022-07-29,125.0,127.5,121.7,122.825,137494
LANCER,2022-08-01,122.5,124.625,120.0,123.25,169580
LANCER,2022-08-02,124.5,127.5,122.525,124.125,304098
LANCER,2022-08-03,126.4,127.475,121.05,122.45,349788
LANCER,2022-08-04,123.975,128.0,123.0,125.5,381256
LANCER,2022-08-05,126.625,132.4,124.875,127.775,474066
LANCER,2022-08-08,128.0,133.0,128.0,132.0,227850
LANCER,2022-08-10,136.725,141.575,133.075,137.45,370428
LANCER,2022-08-11,140.15,140.85,132.675,134.25,242624
LANCER,2022-08-12,135.0,136.55,128.5,128.5,252066
LANCER,2022-08-16,130.0,132.65,120.0,121.525,368406
LANCER,2022-08-17,123.425,123.425,118.525,120.225,176400
LANCER,2022-08-18,120.225,127.5,118.8,123.1,576086
LANCER,2022-08-19,123.85,129.65,122.55,124.5,359732
LANCER,2022-08-22,126.95,129.3,120.125,121.0,870400
LANCER,2022-08-23,121.15,124.5,118.05,119.775,359676
LANCER,2022-08-24,118.825,124.35,118.825,121.5,334178
LANCER,2022-08-25,122.975,123.95,119.125,120.675,200842
LANCER,2022-08-26,122.225,129.5,118.075,125.0,468732
LANCER,2022-08-29,125.25,125.95,121.975,123.25,702216
LANCER,2022-08-30,124.25,137.475,123.075,130.925,702692
LANCER,2022-09-01,132.9,137.05,130.6,131.975,506562
LANCER,2022-09-02,133.925,133.925,125.4,126.675,274464
LANCER,2022-09-05,127.9,139.5,125.05,133.875,524656
LANCER,2022-09-06,135.25,137.2,131.75,134.425,423052
LANCER,2022-09-07,133.15,135.125,132.2,134.2,184502
LANCER,2022-09-08,135.7,135.9,120.925,129.375,659548
LANCER,2022-09-09,127.925,132.95,126.1,128.45,798668
LANCER,2022-09-12,130.475,133.45,128.375,131.4,766080
LANCER,2022-09-13,132.45,132.45,128.65,128.75,471240
LANCER,2022-09-14,127.5,137.45,127.225,135.075,827348
LANCER,2022-09-15,137.5,142.175,132.025,134.5,450692
LANCER,2022-09-16,134.9,134.9,128.75,130.0,277964
LANCER,2022-09-19,131.85,142.0,129.05,140.075,1286690
LANCER,2022-09-20,144.95,159.0,142.75,155.325,2223592
LANCER,2022-09-21,160.0,163.9,153.5,160.2,1037148
LANCER,2022-09-22,160.5,160.5,154.25,156.975,416590
LANCER,2022-09-23,158.6,160.95,146.225,150.9,541052
LANCER,2022-09-26,150.5,151.975,143.025,149.0,346084
LANCER,2022-09-27,147.75,156.075,146.3,150.05,415406
LANCER,2022-09-28,151.975,152.275,145.55,145.6,237572
LANCER,2022-09-29,149.95,151.95,146.925,147.8,217914
LANCER,2022-09-30,149.95,165.5,147.25,161.45,1334924
LANCER,2022-10-03,165.0,167.5,153.8,155.9,600542
LANCER,2022-10-04,159.15,174.375,159.025,167.6,928856
LANCER,2022-10-06,170.5,177.5,169.25,171.55,707716
LANCER,2022-10-07,172.35,180.5,169.9,177.6,570058
LANCER,2022-10-10,177.0,191.0,175.0,184.15,1125940
LANCER,2022-10-11,187.5,190.0,176.775,180.1,573684
LANCER,2022-10-12,183.425,190.5,177.5,188.525,617154
LANCER,2022-10-13,190.0,195.0,185.0,192.475,431616
LANCER,2022-10-14,196.0,201.925,190.225,194.375,794974
LANCER,2022-10-17,201.475,212.5,198.2,208.3,1070286
LANCER,2022-10-18,212.45,215.5,203.5,204.925,884084
LANCER,2022-10-19,206.9,212.5,206.0,211.55,401302
LANCER,2022-10-20,210.8,213.675,209.0,211.025,224260
LANCER,2022-10-21,211.075,212.4,201.425,203.025,289592
LANCER,2022-10-24,206.0,212.0,197.925,201.9,166874
LANCER,2022-10-25,202.9,202.9,185.05,194.775,732820
LANCER,2022-10-27,194.775,204.7,192.7,201.525,610650
LANCER,2022-10-28,202.95,205.0,193.15,194.95,288704
LANCER,2022-10-31,196.4,207.35,194.95,204.625,378660
LANCER,2022-11-01,205.75,214.0,203.0,211.625,512110
LANCER,2022-11-02,212.15,219.85,207.55,216.65,353408
LANCER,2022-11-03,215.85,235.0,213.275,225.225,795160
LANCER,2022-11-04,230.85,249.5,227.65,242.45,874308
LANCER,2022-11-07,248.5,254.0,232.15,245.975,957550
